iso,year,no_dircrim,no_indcrim,gmc,nophys,nopsych,nodiv,nb3g,adp_general,adp_const,adp_employment,adp_edu,adp_health,adp_housing,trip_score
XKX,2015,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2016,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2017,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2018,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2019,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2020,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
XKX,2021,1,1,0,0,0,0,0,1,0,1,1,1,1,7.0
LBN,1999,,,,,,,,,,,,,,
LBN,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LBN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,1999,,,,,,,,,,,,,,
NGA,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
NGA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
PHL,1999,,,,,,,,,,,,,,
PHL,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
PHL,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,1999,,,,,,,,,,,,,,
TZA,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
TZA,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,1999,,,,,,,,,,,,,,
THA,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
THA,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2017,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2018,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2020,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
THA,2021,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0
UGA,1999,,,,,,,,,,,,,,
UGA,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
UGA,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,1999,,,,,,,,,,,,,,
VEN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
VEN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,1999,,,,,,,,,,,,,,
BEN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BEN,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,1999,,,,,,,,,,,,,,
BTN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BTN,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
BFA,1999,,,,,,,,,,,,,,
BFA,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
BFA,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,1999,,,,,,,,,,,,,,
KHM,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
KHM,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
KHM,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IDN,1999,,,,,,,,,,,,,,
IDN,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IDN,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
IDN,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
IDN,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
MOZ,1999,,,,,,,,,,,,,,
MOZ,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
MOZ,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
MOZ,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NPL,1999,,,,,,,,,,,,,,
NPL,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NPL,2012,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2013,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2014,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2015,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2016,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2017,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2018,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2019,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2020,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NPL,2021,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0
NIC,1999,,,,,,,,,,,,,,
NIC,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
NIC,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NIC,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,1999,,,,,,,,,,,,,,
NER,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2020,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
NER,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
ZMB,1999,,,,,,,,,,,,,,
ZMB,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2001,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2002,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2003,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
ZMB,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
